Path_ID,Path_Point_ID,Loct,Academic_Day,Building_ID,Building_Name,Lat,Lon,Distance_To_Next,Minutes_To_Next,Max_Temp_C,Mean_Temp_C,Total_Precip_mm,Snow_cm,Azimuth_Path,Azimuth_Segment,Speed
1041,3,13-01-2015 12:05,WINTERTERM_1,SA,Science A,51.07922,-114.1276,67.07621242,2.033333333,3.5,-3.6,0,10,140.6673534,12.0222864,32.98830119
1041,4,13-01-2015 12:07,WINTERTERM_1,ST,Science Theatres,51.07981,-114.1274,21.68196894,3.05,3.5,-3.6,0,10,140.6673534,284.8578958,7.108842274
1041,5,13-01-2015 12:10,WINTERTERM_1,MS,Mathematical Sciences,51.07986,-114.1277,95.54275092,7.7,3.5,-3.6,0,10,140.6673534,171.5913326,12.40814947
1041,6,13-01-2015 12:18,WINTERTERM_1,Outdoors,Outdoors,51.07901,-114.1275,53.12682431,1.033333333,3.5,-3.6,0,10,140.6673534,138.8930176,51.41305578
1041,7,13-01-2015 12:19,WINTERTERM_1,Outdoors,Outdoors,51.07865,-114.127,32.21264149,1.183333333,3.5,-3.6,0,10,140.6673534,220.5870173,27.22195055
1041,8,13-01-2015 12:20,WINTERTERM_1,AD,Administration,51.07843,-114.1273,39.3955439,3.016666667,3.5,-3.6,0,10,140.6673534,32.13925507,13.05929632
1041,9,13-01-2015 12:23,WINTERTERM_1,Outdoors,Outdoors,51.07873,-114.127,41.3501475,1.016666667,3.5,-3.6,0,10,140.6673534,340.2518751,40.67227622
1041,10,13-01-2015 12:24,WINTERTERM_1,Outdoors,Outdoors,51.07908,-114.1272,67.08168783,2.033333333,3.5,-3.6,0,10,140.6673534,354.0225018,32.99099402
1041,11,13-01-2015 12:26,WINTERTERM_1,ST,Science Theatres,51.07968,-114.1273,25.45894818,1.05,3.5,-3.6,0,10,140.6673534,124.5962708,24.24661732
1041,12,13-01-2015 12:28,WINTERTERM_1,ST,Science Theatres,51.07955,-114.127,0,0,3.5,-3.6,0,10,140.6673534,0,0
1042,0,13-01-2015 12:37,WINTERTERM_1,Outdoors,Outdoors,51.08024,-114.1283,25.57483313,4.766666667,3.5,-3.6,0,10,180,180,5.365349607
1042,1,13-01-2015 12:42,WINTERTERM_1,MS,Mathematical Sciences,51.08001,-114.1283,25.57483313,6.9,3.5,-3.6,0,10,180,0,3.706497555
1042,2,13-01-2015 12:48,WINTERTERM_1,Outdoors,Outdoors,51.08024,-114.1283,23.3509346,2.166666667,3.5,-3.6,0,10,180,180,10.77735443
1042,3,13-01-2015 12:51,WINTERTERM_1,MS,Mathematical Sciences,51.08003,-114.1283,21.12703606,1.016666667,3.5,-3.6,0,10,180,0,20.78069121
1042,4,13-01-2015 12:52,WINTERTERM_1,Outdoors,Outdoors,51.08022,-114.1283,0,0,3.5,-3.6,0,10,180,0,0
1043,0,13-01-2015 13:22,WINTERTERM_1,ST,Science Theatres,51.07956,-114.127,63.43938741,4.233333333,3.5,-3.6,0,10,196.6552674,298.2454073,14.98568207
1043,1,13-01-2015 13:26,WINTERTERM_1,ST,Science Theatres,51.07983,-114.1278,68.16416548,1.45,3.5,-3.6,0,10,196.6552674,168.1723991,47.0097693
1043,2,13-01-2015 13:27,WINTERTERM_1,SA,Science A,51.07923,-114.1276,92.99459716,1.416666667,3.5,-3.6,0,10,196.6552674,257.5710673,65.64324506
1043,3,13-01-2015 13:29,WINTERTERM_1,SA,Science A,51.07905,-114.1289,17.18591967,1.016666667,3.5,-3.6,0,10,196.6552674,305.6132234,16.90418328
1043,4,13-01-2015 13:30,WINTERTERM_1,Outdoors,Outdoors,51.07914,-114.1291,115.6464007,17.71666667,3.5,-3.6,0,10,196.6552674,244.9718511,6.527548488
1043,5,13-01-2015 13:47,WINTERTERM_1,MH,MacEwan Hall,51.0787,-114.1306,123.059115,3.033333333,3.5,-3.6,0,10,196.6552674,74.80879993,40.568939
1043,6,13-01-2015 13:50,WINTERTERM_1,Outdoors,Outdoors,51.07899,-114.1289,119.9240178,2,3.5,-3.6,0,10,196.6552674,82.005287,59.9620089
1043,7,13-01-2015 13:52,WINTERTERM_1,SS,Social Sciences,51.07914,-114.1272,0,0,3.5,-3.6,0,10,196.6552674,0,0
1044,0,13-01-2015 13:33,WINTERTERM_1,ST,Science Theatres,51.07981,-114.1271,125.6817644,5.816666667,3.5,-3.6,0,10,225.436519,250.8918948,21.60718012
1044,1,13-01-2015 13:38,WINTERTERM_1,Outdoors,Outdoors,51.07944,-114.1288,71.42512762,0.733333333,3.5,-3.6,0,10,225.436519,231.4848454,97.39790131
1044,2,13-01-2015 13:39,WINTERTERM_1,Outdoors,Outdoors,51.07904,-114.1296,39.41567198,1.016666667,3.5,-3.6,0,10,225.436519,225.1485555,38.76951342
1044,3,13-01-2015 13:40,WINTERTERM_1,MH,MacEwan Hall,51.07879,-114.13,108.7849972,4.033333333,3.5,-3.6,0,10,225.436519,191.1076306,26.97148692
1044,4,13-01-2015 13:44,WINTERTERM_1,TFDL,Taylor Family Digital Library,51.07783,-114.1303,0,0,3.5,-3.6,0,10,225.436519,0,0
1045,0,13-01-2015 14:22,WINTERTERM_1,Outdoors,Outdoors,51.07986,-114.1297,32.24652873,3.216666667,3.5,-3.6,0,10,191.9829458,180,10.02482758
1045,1,13-01-2015 14:26,WINTERTERM_1,SB,Science B,51.07957,-114.1297,35.58237653,4.533333333,3.5,-3.6,0,10,191.9829458,0,7.849053645
1045,2,13-01-2015 14:30,WINTERTERM_1,Outdoors,Outdoors,51.07989,-114.1297,33.35847799,14.35,3.5,-3.6,0,10,191.9829458,180,2.324632613
1045,3,13-01-2015 14:44,WINTERTERM_1,SB,Science B,51.07959,-114.1297,31.13457946,2.166666667,3.5,-3.6,0,10,191.9829458,0,14.3698059
1045,4,13-01-2015 14:47,WINTERTERM_1,Outdoors,Outdoors,51.07987,-114.1297,129.7303993,2.25,3.5,-3.6,0,10,191.9829458,216.322499,57.65795524
1045,5,13-01-2015 14:49,WINTERTERM_1,Outdoors,Outdoors,51.07893,-114.1308,74.14230842,1.633333333,3.5,-3.6,0,10,191.9829458,145.5745531,45.39325005
1045,6,13-01-2015 14:51,WINTERTERM_1,Outdoors,Outdoors,51.07838,-114.1302,0,0,3.5,-3.6,0,10,191.9829458,0,0
1046,0,13-01-2015 15:18,WINTERTERM_1,Outdoors,Outdoors,51.07845,-114.1302,88.31933087,1.016666667,3.5,-3.6,0,10,180,288.3458741,86.87147299
1046,1,13-01-2015 15:19,WINTERTERM_1,Outdoors,Outdoors,51.0787,-114.1314,88.31933087,5.1,3.5,-3.6,0,10,180,108.3458741,17.31751586
1046,2,13-01-2015 15:24,WINTERTERM_1,Outdoors,Outdoors,51.07845,-114.1302,80.98861588,5.383333333,3.5,-3.6,0,10,180,288.408093,15.04432493
1046,3,13-01-2015 15:30,WINTERTERM_1,Outdoors,Outdoors,51.07868,-114.1313,83.33624713,3.733333333,3.5,-3.6,0,10,180,112.7645299,22.32220905
1046,4,13-01-2015 15:34,WINTERTERM_1,Outdoors,Outdoors,51.07839,-114.1302,0,0,3.5,-3.6,0,10,180,0,0
1047,0,13-01-2015 19:43,WINTERTERM_1,KNB,Kinesiology Block B,51.07828,-114.1333,15.99366155,1,3.5,-3.6,0,10,237.5159202,240.8780163,15.99366155
1047,1,13-01-2015 19:44,WINTERTERM_1,KNB,Kinesiology Block B,51.07821,-114.1335,23.22454799,7.416666667,3.5,-3.6,0,10,237.5159202,244.4750758,3.131399729
1047,2,13-01-2015 19:52,WINTERTERM_1,KNB,Kinesiology Block B,51.07812,-114.1338,29.32546324,1.066666667,3.5,-3.6,0,10,237.5159202,72.34166119,27.49262179
1047,3,13-01-2015 19:53,WINTERTERM_1,KNB,Kinesiology Block B,51.0782,-114.1334,30.96607762,3.016666667,3.5,-3.6,0,10,237.5159202,244.4750879,10.2649981
1047,4,13-01-2015 19:56,WINTERTERM_1,KNB,Kinesiology Block B,51.07808,-114.1338,0,0,3.5,-3.6,0,10,237.5159202,0,0
1048,0,14-01-2015 9:11,WINTERTERM_1,Outdoors,Outdoors,51.07698,-114.1247,70.08191231,0.766666667,8.4,4.5,0,11,307.4243193,274.5501767,91.41118997
1048,1,14-01-2015 9:12,WINTERTERM_1,Outdoors,Outdoors,51.07703,-114.1257,62.22506593,0.75,8.4,4.5,0,11,307.4243193,333.3151067,82.96675457
1048,2,14-01-2015 9:13,WINTERTERM_1,Outdoors,Outdoors,51.07753,-114.1261,60.24617649,0.766666667,8.4,4.5,0,11,307.4243193,332.3655082,78.58196933
1048,3,14-01-2015 9:14,WINTERTERM_1,Outdoors,Outdoors,51.07801,-114.1265,45.98096066,0.833333333,8.4,4.5,0,11,307.4243193,294.2744522,55.17715279
1048,4,14-01-2015 9:15,WINTERTERM_1,AD,Administration,51.07818,-114.1271,15.03739337,1.183333333,8.4,4.5,0,11,307.4243193,291.6988472,12.70765637
1048,5,14-01-2015 9:16,WINTERTERM_1,AD,Administration,51.07823,-114.1273,0,0,8.4,4.5,0,11,307.4243193,0,0
1049,0,14-01-2015 9:24,WINTERTERM_1,EDT,Education Tower,51.077,-114.1261,15.48335763,3,8.4,4.5,0,11,261.2860659,244.4756512,5.161119212
1049,1,14-01-2015 9:27,WINTERTERM_1,Outdoors,Outdoors,51.07694,-114.1263,29.14265283,5.066666667,8.4,4.5,0,11,261.2860659,28.64891823,5.751839374
1049,2,14-01-2015 9:32,WINTERTERM_1,EDT,Education Tower,51.07717,-114.1261,64.90291545,17.98333333,8.4,4.5,0,11,261.2860659,192.4319031,3.609059246
1049,3,14-01-2015 9:50,WINTERTERM_1,EDC,Education Classroom Block,51.0766,-114.1263,30.55867774,1.1,8.4,4.5,0,11,261.2860659,223.3021538,27.78061613
1049,4,14-01-2015 9:51,WINTERTERM_1,EDC,Education Classroom Block,51.0764,-114.1266,15.56728973,1.916666667,8.4,4.5,0,11,261.2860659,0,8.122064207
1049,5,14-01-2015 9:53,WINTERTERM_1,EDC,Education Classroom Block,51.07654,-114.1266,112.709431,7.083333333,8.4,4.5,0,11,261.2860659,277.3686606,15.91191968
1049,6,14-01-2015 10:00,WINTERTERM_1,Outdoors,Outdoors,51.07667,-114.1282,42.63344727,1.1,8.4,4.5,0,11,261.2860659,280.5195681,38.75767934
1049,7,14-01-2015 10:01,WINTERTERM_1,Outdoors,Outdoors,51.07674,-114.1288,0,0,8.4,4.5,0,11,261.2860659,0,0
1050,0,14-01-2015 9:59,WINTERTERM_1,Outdoors,Outdoors,51.07948,-114.1287,83.4172589,3.316666667,8.4,4.5,0,11,276.382154,303.1291866,25.15093233
1050,1,14-01-2015 10:02,WINTERTERM_1,Outdoors,Outdoors,51.07989,-114.1297,131.1258768,5.2,8.4,4.5,0,11,276.382154,295.0874272,25.21651477
1050,2,14-01-2015 10:07,WINTERTERM_1,ENA,Engineering Block A,51.08039,-114.1314,88.67271468,2.033333333,8.4,4.5,0,11,276.382154,250.9715219,43.60953181
1050,3,14-01-2015 10:09,WINTERTERM_1,ENE,Engineering Block E,51.08013,-114.1326,45.56105391,0.95,8.4,4.5,0,11,276.382154,162.1425086,47.95900411
1050,4,14-01-2015 10:10,WINTERTERM_1,ENE,Engineering Block E,51.07974,-114.1324,0,0,8.4,4.5,0,11,276.382154,0,0
1051,0,14-01-2015 10:53,WINTERTERM_1,ST,Science Theatres,51.07977,-114.1273,152.2081592,3.1,8.4,4.5,0,11,175.9470283,240.6945616,49.09940619
1051,1,14-01-2015 10:56,WINTERTERM_1,Outdoors,Outdoors,51.0791,-114.1292,95.07648148,2,8.4,4.5,0,11,175.9470283,227.2868605,47.53824074
1051,2,14-01-2015 10:58,WINTERTERM_1,MH,MacEwan Hall,51.07852,-114.1302,78.52862133,8.166666667,8.4,4.5,0,11,175.9470283,159.1550089,9.615749551
1051,3,14-01-2015 11:06,WINTERTERM_1,Outdoors,Outdoors,51.07786,-114.1298,123.4575799,1.016666667,8.4,4.5,0,11,175.9470283,153.0834002,121.4336852
1051,4,14-01-2015 11:07,WINTERTERM_1,Outdoors,Outdoors,51.07687,-114.129,142.2478528,3.033333333,8.4,4.5,0,11,175.9470283,79.18679903,46.89489653
1051,5,14-01-2015 11:10,WINTERTERM_1,Outdoors,Outdoors,51.07711,-114.127,0,0,8.4,4.5,0,11,175.9470283,0,0
1052,0,14-01-2015 13:04,WINTERTERM_1,Outdoors,Outdoors,51.0795,-114.1263,89.97804499,1.1,8.4,4.5,0,11,176.8593523,230.9308156,81.79822272
1052,1,14-01-2015 13:05,WINTERTERM_1,Outdoors,Outdoors,51.07899,-114.1273,61.23318296,1.016666667,8.4,4.5,0,11,176.8593523,152.8485929,60.22936029
1052,2,14-01-2015 13:06,WINTERTERM_1,Outdoors,Outdoors,51.0785,-114.1269,23.31040888,0.95,8.4,4.5,0,11,176.8593523,162.5610254,24.5372725
1052,3,14-01-2015 13:07,WINTERTERM_1,Outdoors,Outdoors,51.0783,-114.1268,130.6959732,3.1,8.4,4.5,0,11,176.8593523,158.0272527,42.15999135
1052,4,14-01-2015 13:10,WINTERTERM_1,Outdoors,Outdoors,51.07721,-114.1261,0,0,8.4,4.5,0,11,176.8593523,0,0
1053,0,14-01-2015 15:46,WINTERTERM_1,EDT,Education Tower,51.07712,-114.1261,15.03769078,0.966666667,8.4,4.5,0,11,251.9486728,291.6983963,15.55623184
1053,1,14-01-2015 15:47,WINTERTERM_1,Outdoors,Outdoors,51.07717,-114.1263,145.2310094,4.883333333,8.4,4.5,0,11,251.9486728,246.0593494,29.74013845
1053,2,14-01-2015 15:52,WINTERTERM_1,Outdoors,Outdoors,51.07664,-114.1282,80.31729665,0.75,8.4,4.5,0,11,251.9486728,106.901879,107.0897289
1053,3,14-01-2015 15:53,WINTERTERM_1,Outdoors,Outdoors,51.07643,-114.1271,82.10616959,2.433333333,8.4,4.5,0,11,251.9486728,290.6166335,33.74226147
1053,4,14-01-2015 15:55,WINTERTERM_1,Outdoors,Outdoors,51.07669,-114.1282,0,0,8.4,4.5,0,11,251.9486728,0,0
1054,0,15-01-2015 10:24,WINTERTERM_1,Outdoors,Outdoors,51.07909,-114.1272,23.72452971,4.666666667,8.5,3.7,0,6,257.4831485,297.9494123,5.083827796
1054,1,15-01-2015 10:29,WINTERTERM_1,SA,Science A,51.07919,-114.1275,17.85630553,1,8.5,3.7,0,6,257.4831485,128.5150942,17.85630553
1054,2,15-01-2015 10:30,WINTERTERM_1,Outdoors,Outdoors,51.07909,-114.1273,18.56913191,7.6,8.5,3.7,0,6,257.4831485,311.200617,2.44330683
1054,3,15-01-2015 10:37,WINTERTERM_1,SA,Science A,51.0792,-114.1275,196.3287584,11.26666667,8.5,3.7,0,6,257.4831485,253.8876454,17.42562944
1054,4,15-01-2015 10:49,WINTERTERM_1,MH,MacEwan Hall,51.07871,-114.1302,58.32270294,2.983333333,8.5,3.7,0,6,257.4831485,253.382448,19.54950937
1054,5,15-01-2015 10:52,WINTERTERM_1,MH,MacEwan Hall,51.07856,-114.131,0,0,8.5,3.7,0,6,257.4831485,0,0
1055,0,15-01-2015 10:46,WINTERTERM_1,MH,MacEwan Hall,51.07848,-114.1311,132.577914,4,8.5,3.7,0,6,46.01110003,63.6074751,33.14447851
1055,1,15-01-2015 10:50,WINTERTERM_1,Outdoors,Outdoors,51.07901,-114.1294,171.6554676,8.716666667,8.5,3.7,0,6,46.01110003,31.94120856,19.69278787
1055,2,15-01-2015 10:59,WINTERTERM_1,TRB,Trailer B - Math Science,51.08032,-114.1281,15.48243657,6.383333333,8.5,3.7,0,6,46.01110003,64.47402363,2.425446982
1055,3,15-01-2015 11:05,WINTERTERM_1,Outdoors,Outdoors,51.08038,-114.1279,36.65526799,11.43333333,8.5,3.7,0,6,46.01110003,252.3408844,3.206000116
1055,4,15-01-2015 11:16,WINTERTERM_1,Outdoors,Outdoors,51.08028,-114.1284,29.32422015,11.55,8.5,3.7,0,6,46.01110003,72.340888,2.538893519
1055,5,15-01-2015 11:28,WINTERTERM_1,TRB,Trailer B - Math Science,51.08036,-114.128,0,0,8.5,3.7,0,6,46.01110003,0,0
1056,0,15-01-2015 11:04,WINTERTERM_1,MH,MacEwan Hall,51.07851,-114.1311,15.48292981,2.383333333,8.5,3.7,0,6,134.0206889,295.5251048,6.496334184
1056,1,15-01-2015 11:06,WINTERTERM_1,MH,MacEwan Hall,51.07857,-114.1313,15.03729797,2.333333333,8.5,3.7,0,6,134.0206889,111.6989919,6.444556274
1056,2,15-01-2015 11:08,WINTERTERM_1,MH,MacEwan Hall,51.07852,-114.1311,15.99359824,1.733333333,8.5,3.7,0,6,134.0206889,240.87789,9.227075909
1056,3,15-01-2015 11:10,WINTERTERM_1,MSC,MacEwan Student Centre,51.07845,-114.1313,72.36880965,8.583333333,8.5,3.7,0,6,134.0206889,151.1406251,8.431317629
1056,4,15-01-2015 11:19,WINTERTERM_1,Outdoors,Outdoors,51.07788,-114.1308,80.64564112,19.16666667,8.5,3.7,0,6,134.0206889,107.6581992,4.207598667
1056,5,15-01-2015 11:38,WINTERTERM_1,TFDL,Taylor Family Digital Library,51.07766,-114.1297,0,0,8.5,3.7,0,6,134.0206889,0,0
1057,0,15-01-2015 11:47,WINTERTERM_1,CHE,Craigie Hall Block E,51.07649,-114.1301,75.25415853,1.033333333,8.5,3.7,0,6,328.2630684,163.8289772,72.82660503
1057,1,15-01-2015 11:48,WINTERTERM_1,AB,Art Building and Parkade,51.07584,-114.1298,26.10775147,0.766666667,8.5,3.7,0,6,328.2630684,126.6032773,34.05358887
1057,2,15-01-2015 11:49,WINTERTERM_1,Outdoors,Outdoors,51.0757,-114.1295,36.61470187,7.283333333,8.5,3.7,0,6,328.2630684,214.9191029,5.027190189
1057,3,15-01-2015 11:56,WINTERTERM_1,AB,Art Building and Parkade,51.07543,-114.1298,183.3042807,3.833333333,8.5,3.7,0,6,328.2630684,342.2477525,47.81850802
1057,4,15-01-2015 12:00,WINTERTERM_1,Outdoors,Outdoors,51.077,-114.1306,18.08321051,0.95,8.5,3.7,0,6,328.2630684,22.72635311,19.03495843
1057,5,15-01-2015 12:01,WINTERTERM_1,Outdoors,Outdoors,51.07715,-114.1305,175.85021,1.066666667,8.5,3.7,0,6,328.2630684,323.4229227,164.8595718
1057,6,15-01-2015 12:02,WINTERTERM_1,MSC,MacEwan Student Centre,51.07842,-114.132,0,0,8.5,3.7,0,6,328.2630684,0,0
1058,0,15-01-2015 11:53,WINTERTERM_1,ST,Science Theatres,51.07972,-114.1272,18.0830606,1.833333333,8.5,3.7,0,6,0,202.7252191,9.863487601
1058,1,15-01-2015 11:55,WINTERTERM_1,ST,Science Theatres,51.07957,-114.1273,16.054811,1.35,8.5,3.7,0,6,0,25.79267876,11.89245259
1058,2,15-01-2015 11:56,WINTERTERM_1,ST,Science Theatres,51.0797,-114.1272,18.08306177,0.883333333,8.5,3.7,0,6,0,202.7252279,20.47139068
1058,3,15-01-2015 11:57,WINTERTERM_1,ST,Science Theatres,51.07955,-114.1273,20.15263498,1.283333333,8.5,3.7,0,6,0,20.28192938,15.70335194
1058,4,15-01-2015 11:59,WINTERTERM_1,ST,Science Theatres,51.07972,-114.1272,0,0,8.5,3.7,0,6,0,0,0
1059,0,15-01-2015 12:00,WINTERTERM_1,ENE,Engineering Block E,51.07977,-114.1324,24.3734727,1.433333333,8.5,3.7,0,6,148.8645984,196.6551603,17.0047484
1059,1,15-01-2015 12:02,WINTERTERM_1,ENE,Engineering Block E,51.07956,-114.1325,35.71245985,1.516666667,8.5,3.7,0,6,148.8645984,231.4847127,23.54667682
1059,2,15-01-2015 12:03,WINTERTERM_1,ENF,Engineering Block F,51.07936,-114.1329,152.7551321,6.366666667,8.5,3.7,0,6,148.8645984,124.5958974,23.99295269
1059,3,15-01-2015 12:10,WINTERTERM_1,MH,MacEwan Hall,51.07858,-114.1311,26.7846302,1.016666667,8.5,3.7,0,6,148.8645984,308.5148016,26.3455379
1059,4,15-01-2015 12:11,WINTERTERM_1,Outdoors,Outdoors,51.07873,-114.1314,0,0,8.5,3.7,0,6,148.8645984,0,0
1060,0,15-01-2015 12:53,WINTERTERM_1,ST,Science Theatres,51.07958,-114.127,56.77473099,4,8.5,3.7,0,6,180,259.8475692,14.19368275
1060,1,15-01-2015 12:57,WINTERTERM_1,SA,Science A,51.07949,-114.1278,15.99332388,0.833333333,8.5,3.7,0,6,180,299.1226576,19.19198866
1060,2,15-01-2015 12:58,WINTERTERM_1,Outdoors,Outdoors,51.07956,-114.128,45.24284324,1,8.5,3.7,0,6,180,141.8573276,45.24284324
1060,3,15-01-2015 12:59,WINTERTERM_1,SA,Science A,51.07924,-114.1276,54.98114718,2.266666667,8.5,3.7,0,6,180,49.67111874,24.25638846
1060,4,15-01-2015 13:01,WINTERTERM_1,ST,Science Theatres,51.07956,-114.127,0,0,8.5,3.7,0,6,180,0,0
1061,0,15-01-2015 14:17,WINTERTERM_1,Outdoors,Outdoors,51.07948,-114.1288,75.75979138,6.5,8.5,3.7,0,6,70.52009378,227.5337461,11.65535252
1061,1,15-01-2015 14:23,WINTERTERM_1,Outdoors,Outdoors,51.07902,-114.1296,34.999712,0.766666667,8.5,3.7,0,6,70.52009378,86.3569444,45.65179826
1061,2,15-01-2015 14:24,WINTERTERM_1,Outdoors,Outdoors,51.07904,-114.1291,34.99969693,0.766666667,8.5,3.7,0,6,70.52009378,86.35694283,45.6517786
1061,3,15-01-2015 14:25,WINTERTERM_1,SA,Science A,51.07906,-114.1286,84.42483038,0.783333333,8.5,3.7,0,6,70.52009378,96.80772903,107.7763792
1061,4,15-01-2015 14:26,WINTERTERM_1,Outdoors,Outdoors,51.07897,-114.1274,62.88209659,0.766666667,8.5,3.7,0,6,70.52009378,91.01321877,82.02012599
1061,5,15-01-2015 14:26,WINTERTERM_1,Outdoors,Outdoors,51.07896,-114.1265,70.06195647,0.766666667,8.5,3.7,0,6,70.52009378,52.90805832,91.38516061
1061,6,15-01-2015 14:27,WINTERTERM_1,Outdoors,Outdoors,51.07934,-114.1257,55.70715033,0.75,8.5,3.7,0,6,70.52009378,48.79916203,74.27620044
1061,7,15-01-2015 14:28,WINTERTERM_1,Outdoors,Outdoors,51.07967,-114.1251,53.37356479,4.133333333,8.5,3.7,0,6,70.52009378,0,12.91295922
1061,8,15-01-2015 14:32,WINTERTERM_1,Outdoors,Outdoors,51.08015,-114.1251,16.05477289,0.766666667,8.5,3.7,0,6,70.52009378,334.2076026,20.94100812
1061,9,15-01-2015 14:33,WINTERTERM_1,Outdoors,Outdoors,51.08028,-114.1252,0,0,8.5,3.7,0,6,70.52009378,0,0
1062,0,15-01-2015 15:11,WINTERTERM_1,Outdoors,Outdoors,51.07972,-114.1282,87.03095367,6.266666667,8.5,3.7,0,6,200.5040402,140.0485482,13.88791814
