Reading Date,Administration,Art Building Parkade,Aurora Hall,Biological Science,Child Care Centre,CCIT,Cascade Hall,Child Development Centre,Craigie Hall,Central Heating and Cooling Plant,Clinical Skills,Crowsnest Hall,Dining Centre,Education Complex,EEEL,Engineering Complex,Earth Science,Glacier Hall,High Density Library,Heritage Medical Research Building,Health Research Innovation Centre / TWR,Health Science Centre,ICT,International House,Kananaskis Hall,Kinesiology A,Kinesiology B,Life Science,Mechanical Engineering Building,Murray Fraser Hall,MacEwan Hall,MacKimmie Block,MacKimmie Tower,Math Sciences,MacEwan Student Centre,Olympus Hall,Olympic Oval,Professional Faculties,Physical Plant,Rozsa Centre,Reeve Theater,Rundle Hall,Science A,Science B,Scurfield Hall,Social Sciences,Science Theatres,Taylor Family Digital Library,Taylor Institute,University Research Centre,Wildlife Research Centre,Yamnuska,U of C,Main Campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AA,AB,AU,BI,CC,CCIT,CD,CDC,CH,CHCP,CSB,CR,DC,ED,EEEL,ENG,ES,GL,HDL,HMRB,HRIC/TWR,HSC,ICT,IH,KA,KNA,KNB,LS,MEB,MFH,MH,MLB,MLT,MS,MSC,OL,OO,PF,PP,RC,RT,RU,SA,SB,SH,SS,ST,TFDL,TI,URC,WRC,YA,UC,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/16,"17,077.79","4,930.56",733.33,"7,780.56",0.00,"6,922.23","2,213.89",0.00,"4,877.78",0.00,0.00,"3,013.89",375.00,"7,475.01","7,847.23","8,827.78","23,908.35","2,052.78",0.00,"28,427.80","59,880.60","36,552.81","6,002.78","2,316.67",955.56,"7,002.78","1,916.67",0.00,0.00,"2,866.67","4,002.78","10,827.79",591.67,"8,891.67","1,772.22","1,677.78","16,436.12","3,880.56",0.00,969.45,541.67,955.56,"9,391.67","13,275.01","2,341.67","3,375.00","2,841.67","6,977.78",133.33,0.00,0.00,0.00,"329,694.71","207,980.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/16,"13,941.68","4,286.11",516.67,"6,866.67",0.00,"6,577.78","2,000.00",0.00,"3,972.23",0.00,0.00,"3,222.22",127.78,"7,194.45","7,530.56","7,277.78","23,438.91","2,050.00",0.00,"24,913.91","47,422.26","29,733.36","5,166.67","2,336.11","1,036.11","2,425.00","1,158.33",0.00,0.00,"2,630.56","3,705.56","10,925.01",275.00,"8,480.56","1,469.45","1,677.78","9,766.67","3,394.45",0.00,772.22,377.78,"1,036.11","8,675.01","12,375.01","2,083.34","7,400.01","2,558.34","6,977.78",116.67,0.00,0.00,0.00,"284,553.01","185,822.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/16,"13,950.01","3,313.89",333.33,"4,855.56",0.00,"6,175.00","1,597.22",0.00,"3,663.89",0.00,0.00,"2,216.67",-61.11,"7,119.45","6,030.56","3,383.34","20,772.24","1,944.45",0.00,"26,541.69","45,602.81","32,061.14","5,188.89","2,027.78",641.67,"2,730.56","1,458.33",0.00,0.00,"2,247.22","3,252.78","9,469.45",202.78,"8,105.56","1,208.33","1,591.67","9,883.34","3,461.11",0.00,580.56,338.89,641.67,"7,833.34","9,147.23","2,127.78","4,877.78","1,736.11","6,977.78",52.78,0.00,0.00,0.00,"263,014.10","161,077.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/16,"12,350.01","2,869.45",383.33,"4,708.34",0.00,"6,130.56","1,352.78",0.00,"3,919.45",0.00,0.00,"2,558.34",491.67,"6,761.12","6,841.67","4,061.11","21,638.91","1,858.33",0.00,"24,083.35","41,216.70","33,386.14","5,127.78","2,008.33",361.11,"3,822.23","1,486.11",0.00,0.00,"2,358.34","3,427.78","6,683.34",180.56,"8,069.45",916.67,"1,519.45","9,650.01","3,836.11",0.00,502.78,277.78,361.11,"7,272.23","10,905.56","2,127.78","3,605.56","2,088.89","6,977.78",202.78,0.00,0.00,0.00,"255,619.65","159,694.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/16,"12,616.68","2,888.89",233.33,"5,041.67",0.00,"6,169.45","1,380.56",0.00,"3,772.23",0.00,0.00,"2,063.89",388.89,"6,780.56","6,188.89","4,555.56","20,836.13","1,911.11",0.00,"23,247.24","41,130.59","30,000.02","5,205.56","1,875.00",533.33,"3,719.45","1,491.67",0.00,0.00,677.78,"3,694.45","5,705.56",141.67,"8,380.56","1,088.89","1,563.89","13,233.34","3,275.00",0.00,552.78,319.44,533.33,"7,461.12","9,666.67","2,227.78","3,255.56","1,941.67","6,977.78",111.11,0.00,0.00,0.00,"250,664.09","158,461.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/16,"11,844.45","3,036.11",291.67,"4,047.23",0.00,"6,097.23","1,175.00",0.00,"3,933.34",0.00,0.00,"2,169.45",561.11,"6,730.56","6,655.56","4,491.67","20,966.68","1,813.89",0.00,"22,730.57","39,166.70","32,616.69","5,200.00","1,725.00",77.78,"4,013.89","1,511.11",0.00,0.00,-13.89,"4,202.78","5,563.89",169.44,"8,294.45",150.00,"1,483.33","17,158.35","3,497.23",0.00,583.33,261.11,77.78,"7,347.23","9,691.67","2,213.89","2,750.00","2,127.78","6,977.78",211.11,0.00,0.00,0.00,"251,222.42","159,089.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/16,"13,497.23","5,144.45",391.67,"8,416.67",0.00,"6,855.56","2,413.89",0.00,"5,311.12",0.00,0.00,"3,361.11",-144.44,"7,716.67","7,525.01","5,147.23","25,111.13","2,019.45",0.00,"21,419.46","42,288.92","34,072.25","5,844.45","2,247.22","1,216.67","7,166.67","1,350.00",0.00,0.00,-8.33,"5,438.89","8,186.12",172.22,"9,025.01","2,577.78","1,652.78","21,291.68","3,958.34",0.00,"1,047.22",613.89,"1,216.67","9,511.12","12,972.23","3,247.22","5,700.00","3,733.34","6,977.78",188.89,0.00,0.00,0.00,"302,325.24","208,094.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/16,"13,025.01","5,250.00",291.67,"7,536.12",0.00,"7,100.01","1,997.22",0.00,"4,902.78",0.00,0.00,"3,516.67",-88.89,"7,016.67","7,766.67","5,033.34","24,647.24","1,969.45",0.00,"19,666.68","45,363.93","30,425.02","4,586.11","2,075.00","1,158.33","6,672.23","1,069.45",0.00,0.00,"1,091.67","4,027.78","7,886.12","1,608.33","9,363.90","1,269.45","1,611.11","19,119.46","3,500.00",0.00,980.56,525.00,"1,158.33","9,238.90","12,830.57","2,386.11","3,777.78","3,052.78","6,977.78",138.89,0.00,0.00,0.00,"287,869.67","196,069.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/16,"11,666.68","3,786.11",152.78,"4,844.45",0.00,"6,552.78",844.45,0.00,"3,861.11",0.00,0.00,"2,386.11",-733.33,"6,705.56","7,377.78","4,825.00","22,688.91","1,825.00",0.00,"20,052.79","42,883.37","27,661.13","3,475.00","1,783.33",944.45,"2,713.89","1,341.67",0.00,0.00,"3,069.45","3,041.67","6,436.12","13,788.90","9,363.90",19.44,"1,491.67","17,025.01","2,852.78",0.00,627.78,352.78,944.45,"8,163.90","11,216.68","2,119.45","4,941.67","2,597.22","9,738.90",147.22,0.00,0.00,0.00,"273,044.66","184,980.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/16,"10,791.68","3,194.45",200.00,"4,172.23",0.00,"6,102.78","1,419.45",0.00,"3,561.11",0.00,0.00,"1,991.67",-172.22,"6,800.01","5,283.34","4,622.23","19,347.24","1,847.22",0.00,"19,930.57","38,230.59","31,802.80","4,125.00","1,658.33",494.44,"3,077.78","1,525.00",0.00,0.00,"2,727.78","3,333.34","5,627.78","10,341.67","8,300.01","1,052.78","1,511.11","16,563.90","3,619.45",0.00,575.00,266.67,494.44,"7,672.23","7,605.56","1,966.67","5,863.89","1,997.22","8,252.78",69.44,0.00,0.00,0.00,"255,786.32","167,883.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/16,"10,555.56","2,269.45",177.78,"2,222.22",0.00,"5,797.23",494.44,0.00,"3,583.34",0.00,0.00,"1,311.11",347.22,"6,625.01","6,494.45","4,975.00","19,575.02","1,694.45",0.00,"18,313.90","36,486.14","26,836.13","5,100.00","1,652.78",75.00,"3,650.00","1,641.67",0.00,0.00,"2,477.78","3,388.89","4,908.34","9,091.67","8,080.56",102.78,"1,386.11","15,291.68","3,872.23",0.00,511.11,86.11,75.00,"6,327.78","8,352.78","1,991.67","4,163.89","1,869.45","7,580.56",130.56,0.00,0.00,0.00,"238,125.19","157,930.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/16,"9,966.67","3,063.89",172.22,"2,616.67",0.00,"5,986.12","1,125.00",0.00,"3,363.89",0.00,0.00,"2,361.11",-150.00,"6,627.78","4,533.34","5,255.56","19,327.79","1,791.67",0.00,"18,558.35","36,013.92","27,844.47","5,216.67","1,494.45",488.89,"3,611.11","1,544.45",0.00,0.00,"2,294.45","3,250.00","5,483.34","8,991.67","7,280.56",877.78,"1,466.67","15,155.57","3,822.23",0.00,558.33,250.00,488.89,"7,347.23","7,333.34","1,772.22","3,975.00","1,544.45","7,313.89",102.78,0.00,0.00,0.00,"237,658.52","157,705.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/16,"10,486.12","1,941.67",172.22,"2,755.56",0.00,"5,650.00",444.44,0.00,"3,508.34",0.00,0.00,"1,652.78",355.56,"6,566.67","6,438.89","4,952.78","19,663.90","1,694.45",0.00,"17,513.90","36,250.03","23,511.13","5,308.34","1,555.56",72.22,"3,450.00","1,736.11",0.00,0.00,"2,416.67","3,280.56","4,633.34","8,891.67","7,341.67",111.11,"1,386.11","15,705.57","4,075.00",0.00,544.44,80.56,72.22,"6,216.67","8,486.12","1,836.11","3,844.45","1,669.45","7,508.34",166.67,0.00,0.00,"37,150.03","269,277.99","193,822.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/16,"10,969.45","2,908.34",16.67,"3,402.78",0.00,"6,313.89",841.67,0.00,"3,777.78",0.00,0.00,"1,630.56",516.67,"6,758.34","4,727.78","4,388.89","19,983.35","1,694.45",0.00,"17,933.35","38,197.25","32,750.03","5,416.67","1,658.33",75.00,"3,161.11","1,747.22",0.00,0.00,"2,547.22","2,922.22","5,300.00","8,888.90","7,252.78",44.44,"1,386.11","16,688.90","3,705.56",0.00,516.67,230.56,75.00,"7,227.78","8,097.23","1,916.67","3,763.89","1,602.78","8,166.67",72.22,0.00,0.00,0.00,"247,572.42","160,394.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/16,"10,958.34","2,516.67",83.33,"2,761.11",0.00,"6,058.34",411.11,0.00,"3,588.89",0.00,0.00,"1,436.11",225.00,"6,086.12","5,202.78","4,491.67","19,605.57","1,688.89",0.00,"17,513.90","38,352.81","30,558.36","4,963.89","1,741.67",75.00,"2,855.56","1,777.78",0.00,0.00,"2,405.56","2,816.67","4,855.56","8,844.45","7,075.01",13.89,"1,383.33","15,916.68","2,211.11",0.00,533.33,144.44,75.00,"6,683.34","7,697.23","1,280.56","1,213.89","1,258.33","8,013.90",91.67,0.00,0.00,0.00,"233,939.08","149,041.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/16,"11,227.79","3,044.45",155.56,"3,702.78",0.00,"6,169.45",377.78,0.00,"3,516.67",0.00,0.00,"2,119.45",280.56,"6,136.12","6,880.56","5,008.34","21,013.91","1,650.00",0.00,"18,455.57","39,816.70","32,877.80","5,636.12","1,772.22",75.00,"3,080.56","1,805.56",0.00,0.00,"2,427.78","3,019.45","5,702.78","9,061.12","7,527.78",8.33,"1,350.00","17,025.01","2,236.11",0.00,519.44,236.11,75.00,"7,072.23","9,630.56","1,305.56","4,230.56","1,563.89","8,144.45",161.11,0.00,0.00,0.00,"253,819.65","164,950.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/16,"13,105.57","4,463.89",155.56,"7,102.78",0.00,"6,686.12","1,811.11",0.00,"4,744.45",0.00,0.00,"2,991.67",202.78,"7,430.56","7,427.78","5,136.12","24,288.91","1,833.33",0.00,"20,102.79","40,858.37","34,966.69","6,238.89","1,986.11",763.89,"4,263.89","1,830.56",0.00,0.00,"2,622.22","4,250.00","7,411.12","9,166.67","7,283.34","2,269.45","1,500.00","18,622.24","4,386.11",0.00,766.67,483.33,763.89,"9,183.34","12,744.45","2,719.45","6,630.56","3,116.67","8,788.90",133.33,0.00,0.00,0.00,"298,108.57","205,305.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/16,"13,994.46","5,736.12",180.56,"8,863.90",0.00,"6,966.67","2,144.45",0.00,"5,805.56",0.00,0.00,"3,494.45",561.11,"7,863.90","8,066.67","7,955.56","26,122.24","1,858.33",0.00,"21,566.68","42,738.92","32,711.14","6,252.78","2,222.22","1,111.11","5,186.12","2,763.89",0.00,0.00,"3,050.00","4,197.23","8,461.12","9,061.12","7,075.01","1,183.33","1,519.45","18,952.79","6,025.00",0.00,"1,088.89",750.00,"1,111.11","10,011.12","14,022.23","3,133.34","6,925.01","3,963.89","9,280.56",161.11,0.00,0.00,0.00,"320,483.59","227,122.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/16,"13,202.79","4,494.45",380.56,"7,116.67",0.00,"6,788.89","1,533.33",0.00,"5,100.00",0.00,0.00,"3,027.78",-219.44,"7,650.01","7,358.34","4,733.34","24,200.02","1,819.45",0.00,"20,580.57","39,755.59","27,777.80","6,330.56","1,919.45",919.45,"4,525.00","3,041.67",0.00,0.00,"2,700.00","3,391.67","7,247.23","9,177.79","6,072.23","1,411.11","1,488.89","18,061.13","4,691.67",0.00,911.11,561.11,919.45,"8,844.45","12,822.23","2,875.00","5,327.78","3,527.78","9,008.34",150.00,0.00,0.00,0.00,"288,047.45","203,111.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/16,"11,686.12","3,361.11",94.44,"4,350.00",0.00,"6,544.45",963.89,0.00,"4,305.56",0.00,0.00,"1,738.89",238.89,"7,036.12","6,461.12","4,525.00","20,708.35","1,766.67",0.00,"20,133.35","38,519.48","28,113.91","6,186.12","1,763.89",313.89,"4,002.78","2,727.78",0.00,0.00,"2,494.45","2,630.56","5,708.34","8,808.34","5,794.45",91.67,"1,444.45","16,625.01","4,397.23",0.00,608.33,319.44,313.89,"7,702.78","9,366.67","2,383.34","5,113.89","2,183.34","8,347.23",80.56,0.00,0.00,0.00,"258,136.32","173,189.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/16,"10,747.23","2,997.22",322.22,"2,733.34",0.00,"6,444.45",325.00,0.00,"3,713.89",0.00,0.00,"1,733.33",519.44,"6,538.89","4,875.00","4,122.23","19,336.13","1,727.78",0.00,"21,644.46","38,783.36","29,530.58","5,975.00","1,894.45",77.78,"3,691.67","2,722.22",0.00,0.00,"2,116.67","2,572.22","5,219.45","8,652.78","5,397.23",47.22,"1,413.89","16,011.12","3,655.56",0.00,544.44,222.22,77.78,"6,800.01","7,111.12","1,769.45","4,086.11","1,563.89","8,144.45",105.56,0.00,0.00,0.00,"244,127.97","156,008.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/16,"11,894.45","4,247.23",513.89,"5,516.67",0.00,"6,833.34",961.11,0.00,"4,400.00",0.00,0.00,"2,502.78",-66.67,"6,294.45","7,194.45","4,355.56","20,222.24","1,763.89",0.00,"18,502.79","40,336.14","33,105.58","5,722.23","2,144.45",611.11,"3,486.11","2,922.22",0.00,0.00,"2,111.11","2,852.78","6,444.45","8,986.12","3,372.22",102.78,"1,444.45","19,416.68","2,433.34",0.00,666.67,402.78,611.11,"8,036.12","11,319.45","1,633.33","1,075.00","1,972.22","8,447.23",172.22,0.00,0.00,0.00,"262,289.10","173,019.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/16,"12,555.57","4,658.34",488.89,"6,813.89",0.00,"7,088.89","1,130.56",0.00,"4,141.67",0.00,0.00,"2,894.45",105.56,"6,550.01","7,283.34","4,433.34","20,075.02","1,911.11",0.00,"19,647.24","41,361.14","30,836.14","5,872.23","2,275.00",772.22,"3,716.67","2,988.89",0.00,0.00,"1,963.89","2,858.34","7,336.12","9,316.67","3,344.45","1,288.89","1,563.89","17,216.68","2,605.56",0.00,858.33,550.00,772.22,"8,730.56","12,177.79","1,908.33","4,711.11","2,588.89","9,213.90",111.11,0.00,0.00,0.00,"273,711.33","184,872.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/16,"12,108.34","4,783.34",302.78,"7,944.45",0.00,"6,941.67",663.89,0.00,"4,755.56",0.00,0.00,"2,919.45",200.00,"6,675.01","7,252.78","4,513.89","23,486.13","1,877.78",0.00,"18,711.13","38,833.36","32,977.80","6,230.56","2,230.56",652.78,"4,722.23","2,950.00",0.00,0.00,"2,105.56","3,419.45","7,327.78","9,377.79","4,694.45",36.11,"1,536.11","17,677.79","4,308.34",0.00,758.33,536.11,652.78,"8,866.67","12,163.90","2,722.22","3,583.34","3,197.22","8,977.78",194.44,0.00,0.00,0.00,"280,755.78","193,347.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/16,"11,738.90","4,255.56",305.56,"6,744.45",0.00,"6,672.23","1,111.11",0.00,"4,611.11",0.00,0.00,"2,644.45",750.00,"6,730.56","7,038.89","4,419.45","22,355.57","1,944.45",0.00,"18,500.01","38,519.48","28,727.80","6,133.34","2,127.78",680.56,"4,461.11","2,550.00",0.00,0.00,"1,519.45","3,450.00","6,822.23","9,322.23","4,686.11",127.78,"1,588.89","17,591.68","4,263.89",0.00,763.89,505.56,680.56,"8,127.78","11,894.45","2,569.45","3,605.56","2,975.00","8,638.90",177.78,0.00,0.00,0.00,"269,511.33","186,586.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
