Path_ID,Path_Point_ID,Loct,Academic_Day,Building_ID,Building_Name,Lat,Lon,Distance_To_Next,Minutes_To_Next,Max_Temp_C,Mean_Temp_C,Total_Precip_mm,Snow_cm,Azimuth_Path,Azimuth_Segment,Speed
9325,4,0:20:00,UNICLOSED,Outdoors,Outdoors,51.07792,-114.1288,15.03746632,0.533333333,11.3,5.5,0.4,0,146.1718599,68.30126336,28.19524935
9325,5,0:20:00,UNICLOSED,Outdoors,Outdoors,51.07797,-114.1286,106.2259755,0.65,11.3,5.5,0.4,0,146.1718599,143.7087251,163.4245776
21024,1,0:20:00,WINTERTERM_2,Outdoors,Outdoors,51.07782,-114.1312,68.74295349,1.066666667,-17,-19,1.4,14,252.3416111,37.57105252,64.4465189
217,3,0:21:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,20.98860466,4.766666667,-3.9,-12.4,0,7,0,273.0368784,4.403203776
9325,6,0:21:00,UNICLOSED,Outdoors,Outdoors,51.0772,-114.1277,92.24417356,2.85,11.3,5.5,0.4,0,146.1718599,188.7121538,32.36637669
21024,2,0:21:00,WINTERTERM_2,MH,MacEwan Hall,51.07831,-114.1306,68.74295349,1.016666667,-17,-19,1.4,14,252.3416111,217.5710525,67.61601983
474,1,0:22:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,49.01866401,4.75,28.2,19.7,0,0,0,273.9021429,10.31971874
2184,4,0:22:00,WINTERTERM_2,CHD,Craigie Hall Block D,51.07652,-114.1293,0,0,12.3,5.3,0,1,245.0084604,0,0
21024,3,0:22:00,WINTERTERM_2,Outdoors,Outdoors,51.07782,-114.1312,62.85985995,3.066666667,-17,-19,1.4,14,252.3416111,33.75729659,20.49778042
9325,7,0:24:00,UNICLOSED,Outdoors,Outdoors,51.07638,-114.1279,0,0,11.3,5.5,0.4,0,146.1718599,0,0
217,4,0:25:00,WINTERTERM_1,Outdoors,Outdoors,51.0752,-114.1381,20.98860466,9.5,-3.9,-12.4,0,7,0,93.03687843,2.209326807
21024,4,0:25:00,WINTERTERM_2,MH,MacEwan Hall,51.07829,-114.1307,0,0,-17,-19,1.4,14,252.3416111,0,0
474,2,0:26:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07484,-114.1316,49.01866401,4.75,28.2,19.7,0,0,0,93.90214294,10.31971874
12530,0,0:26:00,BETWEEN_TERMS,MS,Mathematical Sciences,51.07985,-114.1275,43.36602139,0.516666667,-18.3,-21.3,0.2,4,160.4242206,180,83.93423495
12530,1,0:27:00,BETWEEN_TERMS,ST,Science Theatres,51.07946,-114.1275,23.50598127,0.516666667,-18.3,-21.3,0.2,4,160.4242206,143.5315374,45.49544763
12530,2,0:27:00,BETWEEN_TERMS,ST,Science Theatres,51.07929,-114.1273,37.19428623,0.65,-18.3,-21.3,0.2,4,160.4242206,157.9362898,57.22197881
12530,3,0:28:00,BETWEEN_TERMS,Outdoors,Outdoors,51.07898,-114.1271,38.44626829,0.833333333,-18.3,-21.3,0.2,4,160.4242206,349.5310645,46.13552195
