,AA,AB,AU,BI,CC,CCIT,CD,CDC,CH,CHCP,CSB,CR,DC,ED,EEEL,ENG,ES,GL,HDL,HMRB,HRIC/TWR,HSC,ICT,IH,KA,KNA,KNB,LS,MEB,MFH,MH,MLB,MLT,MS,MSC,OL,OO,PF,PP,RC,RT,RU,SA,SB,SH,SS,ST,TFDL,TI,URC,WRC,YA,UC,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/16,"5,572.23","4,183.34","1,827.78","17,108.35",166.67,"7,550.01","2,152.78","1,766.67","5,133.34",0.00,0.00,"3,072.22","4,266.67","7,977.78","9,947.23","12,505.57","10,786.12","1,158.33",0.00,"18,844.46","39,266.70","44,097.26","5,988.89","2,711.11","1,005.56","6,644.45","10,891.68",0.00,"2,997.22","4,769.45","6,652.78","4,975.00","6,869.45","14,522.23","7,550.01",941.67,"20,019.46","5,758.34","1,263.89",380.56,991.67,"1,266.67","7,588.89","8,975.01","2,269.45","4,871.91","2,136.11","11,530.56",863.89,0.00,0.00,"4,194.45","346,013.85"," 	240,808.21 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/16,"5,547.23","4,150.00","1,850.00","17,019.46",191.67,"7,536.12","2,150.00","1,758.33","4,700.00",0.00,0.00,"3,108.34","4,144.45","7,925.01","9,902.79","12,405.57","10,722.23","1,180.56",0.00,"18,875.02","39,255.59","43,694.48","5,950.00","2,663.89",988.89,"6,547.23","10,183.34",0.00,"2,925.00","4,652.78","7,886.12","4,933.34","6,858.34","14,580.57","7,366.67",955.56,"19,422.24","5,616.67","1,655.56",650.00,955.56,"1,263.89","7,591.67","9,061.12","2,358.34","5,560.06","2,258.34","11,652.79",877.78,0.00,0.00,"4,161.11","345,693.67"," 	240,943.58 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/16,"6,200.00","4,227.78","1,891.67","18,566.68",325.00,"8,330.56","2,244.45","2,805.56","5,744.45",0.00,0.00,"3,244.45","4,530.56","10,030.56","11,350.01","16,352.79","11,497.23","1,186.11",0.00,"20,302.79","42,841.70","49,272.26","7,205.56","2,700.00","1,002.78","7,347.23","11,336.12",0.00,"4,313.89","6,400.01","9,377.79","5,505.56","7,275.01","15,152.79","9,358.34",963.89,"19,550.02","7,730.56","2,338.89",825.00,"1,105.56","1,236.11","7,852.78","9,850.01","3,775.00","5,483.60","2,855.56","13,011.12","1,130.56",0.00,0.00,"4,325.00","389,953.35"," 	273,222.70 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/16,"6,188.89","4,341.67","1,780.56","18,741.68",413.89,"8,500.01","2,175.00","2,997.22","5,566.67",0.00,0.00,"3,030.56","4,766.67","10,147.23","11,491.68","16,241.68","11,355.56","1,177.78",0.00,"20,777.79","43,669.48","50,047.26","7,291.67","2,744.45","1,011.11","7,472.23","11,838.90",0.00,"5,061.12","6,594.45","8,900.01","5,377.78","7,169.45","15,416.68","9,647.23",955.56,"20,627.79","7,961.12","2,388.89",711.11,"1,069.45","1,236.11","7,786.12","9,916.67","3,827.78","5,524.73","2,655.56","13,319.46","1,200.00",0.00,0.00,"4,447.23","395,563.93"," 	276,008.28 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/16,"6,077.78","4,286.11","1,775.00","18,380.57",383.33,"8,650.01","2,258.34","2,791.67","5,663.89",0.00,0.00,"3,130.56","4,677.78","10,097.23","11,141.68","16,191.68","11,322.23","1,194.45",0.00,"20,841.68","41,913.92","49,400.04","7,058.34","2,819.45",991.67,"6,838.89","12,027.79",0.00,"3,583.34","6,608.34","8,588.90","5,447.23","7,325.01","15,486.12","9,438.90",969.45,"25,483.35","7,977.78","2,433.34",469.44,"1,055.56","1,183.33","7,780.56","10,002.79","3,483.34","5,640.43","2,805.56","12,916.68","1,194.45",0.00,0.00,"4,444.45","394,232.41"," 	278,493.43 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/16,"3,488.89","4,255.56","1,711.11","18,258.35",377.78,"7,825.01","2,258.34","2,802.78","5,575.00",0.00,0.00,"3,058.34","4,663.89","5,308.34","11,302.79","16,508.35","11,458.34","1,161.11",0.00,"20,655.57","42,652.81","48,727.82","7,036.12","2,800.00",988.89,"6,508.34","11,772.23",0.00,"4,052.78","3,358.34","7,383.34","3,191.67","7,361.12","15,227.79","9,244.45",941.67,"19,527.79","4,058.34","2,280.56",850.00,"1,119.45","1,183.33","5,988.89","5,897.23","1,966.67","5,426.57","2,733.34","12,897.23","1,183.33",0.00,0.00,"4,541.67","361,571.30"," 	245,482.32 ", 	0.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/16,"8,419.45","4,208.34","1,875.00","18,675.01",336.11,"7,847.23","2,391.67","2,680.56","5,575.00",0.00,0.00,"3,111.11","4,572.23","14,247.23","11,236.12","16,561.12","11,147.23","1,252.78",0.00,"19,980.57","41,486.14","46,577.82","6,633.34","2,805.56","1,041.67","6,125.00","12,172.23",0.00,"3,658.34","9,544.45","9,897.23","7,880.56","7,352.78","14,630.57","8,652.78","1,016.67","20,555.57","11,522.23","2,205.56",575.00,"1,119.45","1,261.11","9,711.12","14,338.90","4,900.00","5,566.25","2,800.00","12,150.01","1,161.11",0.00,0.00,"4,602.78","406,061.01"," 	294,358.15 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/16,"5,533.34","4,102.78","1,769.45","17,247.24",211.11,"7,463.89","2,277.78","1,769.45","4,758.34",0.00,0.00,"3,102.78","4,230.56","7,825.01","10,119.45","12,641.68","10,713.90","1,219.45",0.00,"18,908.35","38,663.92","43,755.59","5,913.89","2,716.67",986.11,"5,655.56","10,591.68",0.00,"3,408.34","4,800.00","7,202.78","4,988.89","6,816.67","13,738.90","7,383.34",991.67,"16,644.46","5,797.23","1,355.56",927.78,955.56,"1,230.56","7,583.34","9,366.67","2,219.45","4,855.42","2,158.34","11,005.56",958.33,0.00,0.00,"4,386.11","340,952.91"," 	236,216.71 ", 	0.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/16,"5,527.78","4,119.45","1,713.89","17,083.35",216.67,"7,358.34","2,272.22","1,652.78","4,444.45",0.00,0.00,"3,097.22","4,116.67","7,761.12","9,938.90","12,391.68","10,586.12","1,208.33",0.00,"18,925.02","38,863.92","43,713.92","5,850.00","2,725.00","1,013.89","5,452.78","10,291.67",0.00,"3,352.78","4,708.34","6,705.56","4,744.45","6,975.01","13,719.46","7,211.12",977.78,"15,827.79","5,686.12","1,627.78",741.67,938.89,"1,208.33","7,525.01","9,208.34","2,252.78","5,701.62","2,191.67","12,152.79",927.78,0.00,0.00,"4,416.67","339,126.89"," 	234,271.25 ", 	0.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/16,"6,030.56","4,261.11","1,758.33","18,661.13",344.44,"7,888.90","2,288.89","2,552.78","5,441.67",0.00,0.00,"3,080.56","4,586.11","9,822.23","11,275.01","16,475.01","11,741.68","1,191.67",0.00,"20,097.24","41,933.37","47,463.93","6,950.01","2,727.78",986.11,"6,827.78","12,733.34",0.00,"3,583.34","6,522.23","8,333.34","5,491.67","7,197.23","14,530.57","9,041.67",966.67,"18,130.57","7,875.01","2,213.89",572.22,"1,097.22","1,186.11","7,938.90","9,952.79","3,477.78","5,572.45","2,830.56","13,191.68","1,172.22",0.00,0.00,"4,538.89","382,536.64"," 	269,458.77 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/16,"6,022.23","4,277.78","1,758.33","18,805.57",355.56,"8,011.12","2,363.89","2,713.89","5,472.23",0.00,0.00,"3,016.67","4,511.11","9,855.56","11,613.90","16,433.35","11,611.12","1,225.00",0.00,"20,250.02","41,405.59","47,269.48","7,008.34","2,727.78",972.22,"6,350.01","12,341.68",0.00,"3,502.78","6,550.01","8,325.01","5,597.23","7,252.78","14,677.79","8,783.34",997.22,"17,694.46","7,911.12","2,197.22",969.45,"1,097.22","1,180.56","7,830.56","10,191.67","3,266.67","5,841.35","2,841.67","12,863.90","1,200.00",0.00,0.00,"4,480.56","381,624.98"," 	269,197.11 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/16,"6,022.23","4,352.78","1,733.33","18,830.57",316.67,"7,811.12","2,366.67","2,430.56","5,566.67",0.00,0.00,"3,036.11","4,502.78","9,933.34","11,452.79","16,636.12","11,591.68","1,183.33",0.00,"20,386.13","41,872.26","47,038.93","7,036.12","2,755.56",963.89,"6,341.67","12,350.01",0.00,"3,502.78","6,694.45","8,800.01","5,597.23","7,405.56","14,583.35","8,736.12",961.11,"16,069.46","8,080.56","2,186.11",683.33,"1,105.56","1,205.56","7,880.56","10,125.01","3,380.56","6,059.43","2,816.67","13,372.23","1,191.67",0.00,0.00,"4,536.11","381,484.73"," 	268,684.64 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/16,"6,027.78","4,413.89","1,677.78","18,700.01",344.44,"8,141.67","2,344.45","2,522.22","5,469.45",0.00,0.00,"3,011.11","4,525.00","9,650.01","11,686.12","16,472.24","11,597.23","1,205.56",0.00,"20,361.13","40,963.92","47,211.15","6,816.67","2,694.45",983.33,"6,297.23","12,230.57",0.00,"3,419.45","6,761.12","8,269.45","5,594.45","7,408.34","14,680.57","8,591.67",975.00,"15,588.90","8,166.67","2,177.78",605.56,"1,127.78","1,191.67","7,855.56","10,180.56","3,291.67","6,170.57","2,830.56","13,213.90","1,219.45",0.00,0.00,"4,469.45","379,137.53"," 	267,181.89 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/16,"5,936.12","4,488.89","1,616.67","18,375.01",327.78,"7,686.12","2,319.45","2,436.11","5,341.67",0.00,0.00,"3,041.67","4,519.45","9,416.67","11,383.34","16,000.01","11,533.34","1,183.33",0.00,"20,272.24","39,691.70","46,902.82","6,847.23","2,727.78",941.67,"6,138.89","11,980.57",0.00,"3,375.00","6,377.78","8,447.23","5,533.34","7,277.78","14,602.79","8,536.12",963.89,"18,177.79","7,700.01","2,197.22",847.22,"1,169.45","1,222.22","7,891.67","10,113.90","3,172.22","5,578.57","2,641.67","12,486.12","1,138.89",0.00,0.00,"4,430.56","374,989.98"," 	264,748.22 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/16,"5,533.34","4,258.34","1,636.11","17,155.57",180.56,"7,494.45","2,227.78","1,816.67","4,544.45",0.00,0.00,"3,008.34","4,144.45","7,694.45","10,330.56","12,547.23","10,766.68","1,186.11",0.00,"19,358.35","37,069.47","36,655.58","5,838.89","2,755.56",958.33,"5,711.12","10,397.23",0.00,"3,030.56","4,941.67","7,088.89","5,155.56","6,961.12","13,894.46","7,413.89",961.11,"17,072.24","5,966.67","1,350.00",494.44,"1,030.56","1,216.67","7,538.89","9,300.01","2,300.00","5,233.10","2,144.45","10,800.01",941.67,0.00,0.00,"4,291.67","332,397.25"," 	236,283.29 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/16,"5,536.12","4,266.67","1,591.67","17,144.46",202.78,"7,566.67","2,230.56","1,683.33","4,372.23",0.00,0.00,"3,030.56","3,975.00","7,600.01","10,419.45","12,055.57","10,797.23","1,188.89",0.00,"19,233.35","36,933.36","41,805.59","5,836.12","2,738.89",955.56,"5,622.23","10,022.23",0.00,"2,894.45","4,716.67","6,738.89","5,050.00","6,888.89","13,866.68","7,061.12",966.67,"14,219.46","5,694.45","1,688.89",433.33,997.22,"1,219.45","7,522.23","9,422.23","2,275.00","5,727.35","2,241.67","10,361.12",933.33,0.00,0.00,"4,347.23","332,074.83"," 	231,208.08 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/16,"6,141.67","4,333.34","1,600.00","18,700.01",330.56,"8,108.34","2,238.89","2,580.56","5,630.56",0.00,0.00,"3,011.11","4,386.11","9,763.90","11,630.56","16,450.01","11,780.56","1,166.67",0.00,"20,425.02","40,186.14","46,605.59","6,950.01","2,761.11",955.56,"6,527.78","11,530.56",0.00,"3,916.67","6,555.56","7,780.56","5,519.45","7,455.56","14,791.68","9,016.67",944.45,"17,008.35","7,916.67","2,233.34",844.45,"1,011.11","1,166.67","8,027.78","9,811.12","3,630.56","5,624.37","2,902.78","11,588.90","1,111.11",0.00,0.00,"4,441.67","377,094.11"," 	265,960.69 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/16,"6,133.34","4,413.89","1,616.67","18,775.02",380.56,"7,977.78","2,291.67","2,688.89","5,530.56",0.00,0.00,"2,966.67","4,505.56","9,716.67","11,772.23","16,680.57","11,591.68","1,163.89",0.00,"20,558.35","40,013.92","46,516.70","7,025.01","2,772.22",972.22,"6,647.23","12,908.34",0.00,"3,377.78","6,516.67","7,991.67","5,547.23","7,411.12","14,955.57","8,808.34",947.22,"15,475.01","7,869.45","2,188.89",475.00,"1,022.22","1,147.22","8,108.34","10,188.90","3,405.56","5,569.61","2,866.67","11,683.34","1,130.56",0.00,0.00,"4,458.34","376,764.35"," 	266,297.60 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/16,"6,097.23","4,491.67","1,652.78","18,583.35",361.11,"8,052.78","2,244.45","2,736.11","5,591.67",0.00,0.00,"2,938.89","4,600.00","9,866.67","11,888.90","16,700.01","11,627.79","1,172.22",0.00,"20,563.91","40,433.37","46,555.59","6,908.34","2,786.11","1,002.78","6,197.23","12,880.57",0.00,"3,422.22","6,569.45","8,108.34","5,638.89","7,438.89","14,694.46","8,980.56",950.00,"21,516.68","7,930.56","2,219.45",452.78,"1,002.78","1,158.33","8,166.67","10,130.56","3,455.56","5,403.34","2,833.34","11,547.23","1,175.00",0.00,0.00,"4,461.11","383,189.75"," 	272,214.67 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/16,"6,069.45","4,597.23","1,563.89","18,527.79",358.33,"7,997.23","2,241.67","2,622.22","5,444.45",0.00,0.00,"2,938.89","4,702.78","9,822.23","11,822.23","16,225.01","11,544.45","1,141.67",0.00,"20,502.79","40,272.25","46,366.70","7,111.12","2,780.56",969.45,"6,469.45","12,850.01",0.00,"3,250.00","6,533.34","9,427.79","5,522.23","7,436.12","14,711.12","8,855.56",925.00,"22,350.02","7,891.67","2,144.45",530.56,"1,011.11","1,122.22","8,000.01","10,305.56","3,497.23","5,696.75","2,919.45","11,441.68","1,291.67",0.00,0.00,"4,469.45","384,274.83"," 	273,883.07 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/16,"5,916.67","4,438.89","1,636.11","18,694.46",311.11,"7,902.78","2,347.22","2,575.00","5,288.89",0.00,0.00,"2,988.89","4,555.56","9,488.90","11,875.01","16,175.01","11,330.56","1,236.11",0.00,"20,355.57","39,669.48","45,411.15","6,736.12","2,775.00",991.67,"6,150.00","12,394.45",0.00,"2,997.22","6,327.78","8,569.45","5,641.67","7,391.67","14,580.57","8,516.67","1,002.78","22,205.57","7,638.90","2,202.78",505.56,"1,013.89","1,175.00","7,866.67","10,269.45","3,263.89","5,692.81","2,800.00","10,761.12","1,252.78",0.00,0.00,"4,363.89","377,284.77"," 	268,851.35 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/16,"5,488.89","4,205.56","1,602.78","17,466.68",238.89,"7,688.90","2,227.78","1,975.00","4,730.56",0.00,0.00,"3,044.45","3,994.45","7,719.45","10,600.01","10,252.79","10,730.56","1,191.67",0.00,"19,258.35","36,661.14","42,363.92","6,088.89","2,694.45","1,019.45","5,852.78","10,211.12",0.00,"2,513.89","4,858.34","6,708.34","5,227.78","6,930.56","13,750.01","7,202.78",969.45,"20,819.46","5,866.67","1,380.56",408.33,994.45,"1,172.22","7,519.45","9,647.23","2,333.34","4,940.45","2,113.89","9,463.90","1,041.67",0.00,0.00,"4,216.67","337,387.94"," 	236,590.64 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/16,"5,522.23","4,230.56","1,527.78","17,105.57",194.44,"7,477.78","2,127.78","1,825.00","4,730.56",0.00,0.00,"3,022.22","4,019.45","7,719.45","10,397.23","10,716.68","10,805.56","1,166.67",0.00,"19,311.13","36,616.70","42,044.48","6,358.34","2,627.78",958.33,"5,750.00","9,944.45",0.00,"2,377.78","4,647.23","6,441.67","5,222.23","6,988.89","13,822.23","6,883.34",947.22,"20,147.24","5,611.12","1,558.33",405.56,994.45,"1,163.89","7,533.34","9,475.01","2,330.56","5,674.81","2,169.45","10,177.79","1,008.33",0.00,0.00,"4,216.67","335,997.30"," 	235,647.22 ", 	0.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/16,"6,130.56","4,280.56","1,536.11","18,641.68",305.56,"8,330.56","2,183.34","2,725.00","5,583.34",0.00,0.00,"2,933.34","4,430.56","9,925.01","11,652.79","15,175.01","11,655.56","1,163.89",0.00,"20,547.24","41,016.70","45,966.70","7,122.23","2,666.67",952.78,"6,775.01","12,277.79",0.00,"3,080.56","6,536.12","7,669.45","5,566.67","7,369.45","14,586.12","8,880.56",941.67,"22,336.13","7,891.67","2,155.56",483.33,997.22,"1,127.78","7,725.01","10,061.12","3,500.00","5,774.67","2,800.00","11,788.90","1,244.45",0.00,0.00,"4,611.11","381,105.52"," 	270,494.32 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/16,"6,125.00","4,380.56","1,469.45","18,683.35",355.56,"8,833.34","2,150.00","2,908.34","5,583.34",0.00,0.00,"2,883.34","4,555.56","9,855.56","11,402.79","15,666.68","11,630.56","1,138.89",0.00,"20,763.91","40,777.81","45,669.48","7,119.45","2,711.11",986.11,"6,663.89","12,619.45",0.00,"3,377.78","6,588.89","8,033.34","5,527.78","7,177.78","14,986.12","8,869.45",927.78,"23,052.80","7,958.34","2,208.34",747.22,997.22,"1,122.22","7,783.34","10,522.23","3,561.11","5,806.42","2,750.00","11,925.01","1,255.56",0.00,0.00,"4,616.67","384,728.94"," 	274,139.97 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
